page_num,list_page_url,title,url,published_date,relative_date,raw_list_text,published_dt
25,https://malangtimes.com/search?keyword=kabupaten+malang,"Kembangkan Sektor Perikanan Kabupaten Malang, Wabup Lathifah Perkuat Sinergi dengan FPIK UB",https://malangtimes.com/baca/3331342412/20260423/053700/kembangkan-sektor-perikanan-kabupaten-malang-wabup-lathifah-perkuat-sinergi-dengan-fpik-ub,2026-04-29,2 bulan lalu,"Kembangkan Sektor Perikanan Kabupaten Malang, Wabup Lathifah Perkuat Sinergi dengan FPIK UB 2 bulan lalu",2026-04-29
25,https://malangtimes.com/search?keyword=kabupaten+malang,"Faktor Sopir dan Kendaraan Diduga Jadi Penyebab Kecelakaan Truk Proyek Tomoland, As Roda Patah Tabrak Mahasiswa",https://malangtimes.com/baca/3331342405/20260423/032000/faktor-sopir-dan-kendaraan-diduga-jadi-penyebab-kecelakaan-truk-proyek-tomoland-as-roda-patah-tabrak-mahasiswa,2026-04-29,2 bulan lalu,"Faktor Sopir dan Kendaraan Diduga Jadi Penyebab Kecelakaan Truk Proyek Tomoland, As Roda Patah Tabrak Mahasiswa 2 bulan lalu",2026-04-29
25,https://malangtimes.com/search?keyword=kabupaten+malang,"Proyek Tomoland Diduga Belum Berizin di Kabupaten Malang Disorot, Truk Proyek Picu Kecelakaan dan Ancam Keselamatan Warga",https://malangtimes.com/baca/3331342393/20260423/015500/proyek-tomoland-diduga-belum-berizin-di-kabupaten-malang-disorot-truk-proyek-picu-kecelakaan-dan-ancam-keselamatan-warga,2026-04-29,2 bulan lalu,"Proyek Tomoland Diduga Belum Berizin di Kabupaten Malang Disorot, Truk Proyek Picu Kecelakaan dan Ancam Keselamatan Warga 2 bulan lalu",2026-04-29
25,https://malangtimes.com/search?keyword=kabupaten+malang,"Gegara Kecelakaan, Tomoland Kembali Disorot, Bantah Truknya Tewaskan Mahasiswa UIN",https://malangtimes.com/baca/3331342390/20260423/012800/gegara-kecelakaan-tomoland-kembali-disorot-bantah-truknya-tewaskan-mahasiswa-uin,2026-04-29,2 bulan lalu,"Gegara Kecelakaan, Tomoland Kembali Disorot, Bantah Truknya Tewaskan Mahasiswa UIN 2 bulan lalu",2026-04-29
26,https://malangtimes.com/search?keyword=kabupaten+malang,"YSPN Inisiasi Gerakan Ketahanan Pangan Berbasis Sekolah di SMPN 1 Wajak, Dinas Pendidikan Apresiasi",https://malangtimes.com/baca/3331342505/20260423/091400/yspn-inisiasi-gerakan-ketahanan-pangan-berbasis-sekolah-di-smpn-1-wajak-dinas-pendidikan-apresiasi,2026-04-29,2 bulan lalu,"YSPN Inisiasi Gerakan Ketahanan Pangan Berbasis Sekolah di SMPN 1 Wajak, Dinas Pendidikan Apresiasi 2 bulan lalu",2026-04-29
26,https://malangtimes.com/search?keyword=kabupaten+malang,"Proses Pengangkatan Anaknya Jadi Kadis LH Disorot, Bupati Malang: Tidak Ada Aturan yang Dilanggar!",https://malangtimes.com/baca/3331342377/20260423/085600/proses-pengangkatan-anaknya-jadi-kadis-lh-disorot-bupati-malang-tidak-ada-aturan-yang-dilanggar,2026-04-29,2 bulan lalu,"Proses Pengangkatan Anaknya Jadi Kadis LH Disorot, Bupati Malang: Tidak Ada Aturan yang Dilanggar! 2 bulan lalu",2026-04-29
26,https://malangtimes.com/search?keyword=kabupaten+malang,"Bapenda Kabupaten Malang Gelar BMW di Desa Pondokagung Kasembon, Transaksi PBB Capai Rp 33 Juta",https://malangtimes.com/baca/3331342359/20260422/081200/bapenda-kabupaten-malang-gelar-bmw-di-desa-pondokagung-kasembon-transaksi-pbb-capai-rp-33-juta,2026-04-29,2 bulan lalu,"Bapenda Kabupaten Malang Gelar BMW di Desa Pondokagung Kasembon, Transaksi PBB Capai Rp 33 Juta 2 bulan lalu",2026-04-29
26,https://malangtimes.com/search?keyword=kabupaten+malang,DPRD Kabupaten Malang Dorong Penanganan Satu Komando untuk Atasi Masalah Stunting,https://malangtimes.com/baca/3331342350/20260422/063900/dprd-kabupaten-malang-dorong-penanganan-satu-komando-untuk-atasi-masalah-stunting,2026-04-29,2 bulan lalu,DPRD Kabupaten Malang Dorong Penanganan Satu Komando untuk Atasi Masalah Stunting 2 bulan lalu,2026-04-29
26,https://malangtimes.com/search?keyword=kabupaten+malang,Bupati Sanusi Tinjau Kesiapan Gedung Baru Puskesmas Poncokusumo: Kita Siapkan Jadi Puskesmas Wisata,https://malangtimes.com/baca/3331342348/20260422/062600/bupati-sanusi-tinjau-kesiapan-gedung-baru-puskesmas-poncokusumo-kita-siapkan-jadi-puskesmas-wisata,2026-04-29,2 bulan lalu,Bupati Sanusi Tinjau Kesiapan Gedung Baru Puskesmas Poncokusumo: Kita Siapkan Jadi Puskesmas Wisata 2 bulan lalu,2026-04-29
26,https://malangtimes.com/search?keyword=kabupaten+malang,DPRD Kabupaten Malang Sebut Pelantikan Anak Bupati Jadi Kepala Dinas Sesuai Prosedur dan Meritokrasi,https://malangtimes.com/baca/3331342346/20260422/061200/dprd-kabupaten-malang-sebut-pelantikan-anak-bupati-jadi-kepala-dinas-sesuai-prosedur-dan-meritokrasi,2026-04-29,2 bulan lalu,DPRD Kabupaten Malang Sebut Pelantikan Anak Bupati Jadi Kepala Dinas Sesuai Prosedur dan Meritokrasi 2 bulan lalu,2026-04-29
26,https://malangtimes.com/search?keyword=kabupaten+malang,"Dinas PU Bina Marga Tangani Longsor Sepanjang 12 Meter, Sebabkan Akses Jalan di Pakis Terhambat",https://malangtimes.com/baca/3331342344/20260422/055500/dinas-pu-bina-marga-tangani-longsor-sepanjang-12-meter-sebabkan-akses-jalan-di-pakis-terhambat,2026-04-29,2 bulan lalu,"Dinas PU Bina Marga Tangani Longsor Sepanjang 12 Meter, Sebabkan Akses Jalan di Pakis Terhambat 2 bulan lalu",2026-04-29
27,https://malangtimes.com/search?keyword=kabupaten+malang,"DPRD Kabupaten Malang Sebut BPJS Kesehatan Tak Lakukan Pemerasan Emas Batangan kepada Faskes, hanya Surat Kaleng",https://malangtimes.com/baca/3331342285/20260421/075500/dprd-kabupaten-malang-sebut-bpjs-kesehatan-tak-lakukan-pemerasan-emas-batangan-kepada-faskes-hanya-surat-kaleng,2026-04-29,2 bulan lalu,"DPRD Kabupaten Malang Sebut BPJS Kesehatan Tak Lakukan Pemerasan Emas Batangan kepada Faskes, hanya Surat Kaleng 2 bulan lalu",2026-04-29
27,https://malangtimes.com/search?keyword=kabupaten+malang,"Koordinasi Lintas Sektor, Disparbud Cari Lahan untuk Kelola Sampah dari Destinasi Wisata Malang Selatan",https://malangtimes.com/baca/3331342273/20260421/061100/koordinasi-lintas-sektor-disparbud-cari-lahan-untuk-kelola-sampah-dari-destinasi-wisata-malang-selatan,2026-04-29,2 bulan lalu,"Koordinasi Lintas Sektor, Disparbud Cari Lahan untuk Kelola Sampah dari Destinasi Wisata Malang Selatan 2 bulan lalu",2026-04-29
27,https://malangtimes.com/search?keyword=kabupaten+malang,Dispendik Kabupaten Malang Pastikan Kesiapan SMPN 1 Wajak Terima Tamu dari YSPN,https://malangtimes.com/baca/3331342477/20260421/053000/dispendik-kabupaten-malang-pastikan-kesiapan-smpn-1-wajak-terima-tamu-dari-yspn,2026-04-29,2 bulan lalu,Dispendik Kabupaten Malang Pastikan Kesiapan SMPN 1 Wajak Terima Tamu dari YSPN 2 bulan lalu,2026-04-29
27,https://malangtimes.com/search?keyword=kabupaten+malang,Wabup Lathifah Komitmen Tingkatkan Produktivitas Kentang Kabupaten Malang,https://malangtimes.com/baca/3331342255/20260421/020800/wabup-lathifah-komitmen-tingkatkan-produktivitas-kentang-kabupaten-malang,2026-04-29,2 bulan lalu,Wabup Lathifah Komitmen Tingkatkan Produktivitas Kentang Kabupaten Malang 2 bulan lalu,2026-04-29
27,https://malangtimes.com/search?keyword=kabupaten+malang,Bupati Sanusi Peringatkan Kepala Sekolah: Hentikan Penarikan Iuran dari Siswa,https://malangtimes.com/baca/3331342219/20260420/062000/bupati-sanusi-peringatkan-kepala-sekolah-hentikan-penarikan-iuran-dari-siswa,2026-04-29,2 bulan lalu,Bupati Sanusi Peringatkan Kepala Sekolah: Hentikan Penarikan Iuran dari Siswa 2 bulan lalu,2026-04-29
27,https://malangtimes.com/search?keyword=kabupaten+malang,Bupati Sanusi Minta MDS Rijalul Ansor Perluas Jangkauan Kegiatan Dzikir dan Selawat di Kabupaten Malang,https://malangtimes.com/baca/3331342192/20260420/015500/bupati-sanusi-minta-mds-rijalul-ansor-perluas-jangkauan-kegiatan-dzikir-dan-selawat-di-kabupaten-malang,2026-04-29,2 bulan lalu,Bupati Sanusi Minta MDS Rijalul Ansor Perluas Jangkauan Kegiatan Dzikir dan Selawat di Kabupaten Malang 2 bulan lalu,2026-04-29
27,https://malangtimes.com/search?keyword=kabupaten+malang,"Pelantikan Anak Bupati Malang Jadi Kadis LH Tuai Kritik, Sekjen PDIP Hasto: Kurang Elok",https://malangtimes.com/baca/3331342140/20260419/115500/pelantikan-anak-bupati-malang-jadi-kadis-lh-tuai-kritik-sekjen-pdip-hasto-kurang-elok,2026-04-29,2 bulan lalu,"Pelantikan Anak Bupati Malang Jadi Kadis LH Tuai Kritik, Sekjen PDIP Hasto: Kurang Elok 2 bulan lalu",2026-04-29
28,https://malangtimes.com/search?keyword=kabupaten+malang,"Coban Sewu Kembali Bergejolak, DPRD Kabupaten Malang Desak Pemprov Jatim segera Bertindak",https://malangtimes.com/baca/3331342106/20260418/070700/coban-sewu-kembali-bergejolak-dprd-kabupaten-malang-desak-pemprov-jatim-segera-bertindak,2026-04-29,2 bulan lalu,"Coban Sewu Kembali Bergejolak, DPRD Kabupaten Malang Desak Pemprov Jatim segera Bertindak 2 bulan lalu",2026-04-29
28,https://malangtimes.com/search?keyword=kabupaten+malang,Penadah Motor Curian Kasus Sindikat Keluarga Curanmor Diringkus Polisi,https://malangtimes.com/baca/3331342060/20260417/080500/penadah-motor-curian-kasus-sindikat-keluarga-curanmor-diringkus-polisi,2026-04-29,2 bulan lalu,Penadah Motor Curian Kasus Sindikat Keluarga Curanmor Diringkus Polisi 2 bulan lalu,2026-04-29
28,https://malangtimes.com/search?keyword=kabupaten+malang,Disparbud Kabupaten Malang Minta Pemprov Jatim Fasilitasi Pemecahan Masalah Polemik Coban Sewu,https://malangtimes.com/baca/3331342044/20260417/055200/disparbud-kabupaten-malang-minta-pemprov-jatim-fasilitasi-pemecahan-masalah-polemik-coban-sewu,2026-04-29,2 bulan lalu,Disparbud Kabupaten Malang Minta Pemprov Jatim Fasilitasi Pemecahan Masalah Polemik Coban Sewu 2 bulan lalu,2026-04-29
28,https://malangtimes.com/search?keyword=kabupaten+malang,"Rekam Jejak Ahmad Dzulfikar, Anak Bupati Malang yang Kini Jadi Kadis LH",https://malangtimes.com/baca/3331342032/20260417/043000/rekam-jejak-ahmad-dzulfikar-anak-bupati-malang-yang-kini-jadi-kadis-lh,2026-04-29,2 bulan lalu,"Rekam Jejak Ahmad Dzulfikar, Anak Bupati Malang yang Kini Jadi Kadis LH 2 bulan lalu",2026-04-29
28,https://malangtimes.com/search?keyword=kabupaten+malang,"Pesona Gondanglegi 2026 Batal Digelar, Begini Alasannya",https://malangtimes.com/baca/3331342003/20260417/102800/pesona-gondanglegi-2026-batal-digelar-begini-alasannya,2026-04-29,2 bulan lalu,"Pesona Gondanglegi 2026 Batal Digelar, Begini Alasannya 2 bulan lalu",2026-04-29
28,https://malangtimes.com/search?keyword=kabupaten+malang,Disparbud Kabupaten Malang Kuatkan Kolaborasi dengan Pelaku Pariwisata dan Ekonomi Kreatif,https://malangtimes.com/baca/3331341977/20260416/070700/disparbud-kabupaten-malang-kuatkan-kolaborasi-dengan-pelaku-pariwisata-dan-ekonomi-kreatif,2026-04-29,2 bulan lalu,Disparbud Kabupaten Malang Kuatkan Kolaborasi dengan Pelaku Pariwisata dan Ekonomi Kreatif 2 bulan lalu,2026-04-29
28,https://malangtimes.com/search?keyword=kabupaten+malang,"Korsleting Listrik Diduga Picu Kebakaran Gudang Pabrik Pelet, Sebabkan Kerugian Rp50 Juta",https://malangtimes.com/baca/3331341947/20260416/122400/korsleting-listrik-diduga-picu-kebakaran-gudang-pabrik-pelet-sebabkan-kerugian-rp50-juta,2026-04-29,2 bulan lalu,"Korsleting Listrik Diduga Picu Kebakaran Gudang Pabrik Pelet, Sebabkan Kerugian Rp50 Juta 2 bulan lalu",2026-04-29
29,https://malangtimes.com/search?keyword=kabupaten+malang,"DPRD Jalin Koordinasi ke Polres Malang, Bahas Penolakan Laga Arema vs Persebaya Digelar di Stadion Kanjuruhan",https://malangtimes.com/baca/3331341919/20260415/083000/dprd-jalin-koordinasi-ke-polres-malang-bahas-penolakan-laga-arema-vs-persebaya-digelar-di-stadion-kanjuruhan,2026-04-29,2 bulan lalu,"DPRD Jalin Koordinasi ke Polres Malang, Bahas Penolakan Laga Arema vs Persebaya Digelar di Stadion Kanjuruhan 2 bulan lalu",2026-04-29
29,https://malangtimes.com/search?keyword=kabupaten+malang,"Keluarga Korban Sampaikan Tuntutan ke DPRD, Tolak Laga Arema FC vs Persebaya di Stadion Kanjuruhan",https://malangtimes.com/baca/3331341917/20260415/080500/keluarga-korban-sampaikan-tuntutan-ke-dprd-tolak-laga-arema-fc-vs-persebaya-di-stadion-kanjuruhan,2026-04-29,2 bulan lalu,"Keluarga Korban Sampaikan Tuntutan ke DPRD, Tolak Laga Arema FC vs Persebaya di Stadion Kanjuruhan 2 bulan lalu",2026-04-29
29,https://malangtimes.com/search?keyword=kabupaten+malang,"Bupati Sanusi Kunjungi Puskesmas Dampit hingga Turen, Pastikan Fasilitas dan Layanan Berjalan Baik",https://malangtimes.com/baca/3331341851/20260414/081300/bupati-sanusi-kunjungi-puskesmas-dampit-hingga-turen-pastikan-fasilitas-dan-layanan-berjalan-baik,2026-04-29,2 bulan lalu,"Bupati Sanusi Kunjungi Puskesmas Dampit hingga Turen, Pastikan Fasilitas dan Layanan Berjalan Baik 2 bulan lalu",2026-04-29
29,https://malangtimes.com/search?keyword=kabupaten+malang,"Sehati Dua Tempat Usaha Kebakaran, Picu Kerugian Puluhan Juta",https://malangtimes.com/baca/3331341842/20260414/063300/sehati-dua-tempat-usaha-kebakaran-picu-kerugian-puluhan-juta,2026-04-29,2 bulan lalu,"Sehati Dua Tempat Usaha Kebakaran, Picu Kerugian Puluhan Juta 2 bulan lalu",2026-04-29
29,https://malangtimes.com/search?keyword=kabupaten+malang,Pemkab Malang Perluas Jejaring Kerja Sama di Sektor Peternakan dengan Incanto Group dari Timor Leste,https://malangtimes.com/baca/3331341821/20260414/021700/pemkab-malang-perluas-jejaring-kerja-sama-di-sektor-peternakan-dengan-incanto-group-dari-timor-leste,2026-04-29,2 bulan lalu,Pemkab Malang Perluas Jejaring Kerja Sama di Sektor Peternakan dengan Incanto Group dari Timor Leste 2 bulan lalu,2026-04-29
29,https://malangtimes.com/search?keyword=kabupaten+malang,Kebakaran Gudang Bibit Jagung di Pakisaji Sebabkan Kerugian Rp 50 Juta,https://malangtimes.com/baca/3331341806/20260414/124500/kebakaran-gudang-bibit-jagung-di-pakisaji-sebabkan-kerugian-rp-50-juta,2026-04-29,2 bulan lalu,Kebakaran Gudang Bibit Jagung di Pakisaji Sebabkan Kerugian Rp 50 Juta 2 bulan lalu,2026-04-29
29,https://malangtimes.com/search?keyword=kabupaten+malang,"Mahasiswa Gelar Unjuk Rasa di DPRD Kabupaten Malang, Tolak Kekerasan Terhadap Aktivis Buntut Kasus Andrie Yunus",https://malangtimes.com/baca/3331341772/20260413/081800/mahasiswa-gelar-unjuk-rasa-di-dprd-kabupaten-malang-tolak-kekerasan-terhadap-aktivis-buntut-kasus-andrie-yunus,2026-04-29,2 bulan lalu,"Mahasiswa Gelar Unjuk Rasa di DPRD Kabupaten Malang, Tolak Kekerasan Terhadap Aktivis Buntut Kasus Andrie Yunus 2 bulan lalu",2026-04-29
30,https://malangtimes.com/search?keyword=kabupaten+malang,"Rencana Lokasi Pembangunan PSEL Berpindah, dari Pakis ke Bululawang Malang",https://malangtimes.com/baca/3331341765/20260413/073900/rencana-lokasi-pembangunan-psel-berpindah-dari-pakis-ke-bululawang-malang,2026-04-29,2 bulan lalu,"Rencana Lokasi Pembangunan PSEL Berpindah, dari Pakis ke Bululawang Malang 2 bulan lalu",2026-04-29
30,https://malangtimes.com/search?keyword=kabupaten+malang,Bupati Sanusi Lantik Tiga Kepala Dinas dan Ratusan ASN sebagai Pejabat Administrator hingga Fungsional,https://malangtimes.com/baca/3331341736/20260413/035900/bupati-sanusi-lantik-tiga-kepala-dinas-dan-ratusan-asn-sebagai-pejabat-administrator-hingga-fungsional,2026-04-29,2 bulan lalu,Bupati Sanusi Lantik Tiga Kepala Dinas dan Ratusan ASN sebagai Pejabat Administrator hingga Fungsional 2 bulan lalu,2026-04-29
30,https://malangtimes.com/search?keyword=kabupaten+malang,"KNMP Pujiharjo Sudah Beroperasi, Tiga Fasilitas Menunggu Dibangun Pusat",https://malangtimes.com/baca/3331341718/20260413/101100/knmp-pujiharjo-sudah-beroperasi-tiga-fasilitas-menunggu-dibangun-pusat,2026-04-29,2 bulan lalu,"KNMP Pujiharjo Sudah Beroperasi, Tiga Fasilitas Menunggu Dibangun Pusat 2 bulan lalu",2026-04-29
30,https://malangtimes.com/search?keyword=kabupaten+malang,Komplotan Maling Diduga Gunakan Hasil Curian di SMPN 1 Pakisaji untuk Pesta Miras,https://malangtimes.com/baca/3331341709/20260412/095900/komplotan-maling-diduga-gunakan-hasil-curian-di-smpn-1-pakisaji-untuk-pesta-miras,2026-04-29,2 bulan lalu,Komplotan Maling Diduga Gunakan Hasil Curian di SMPN 1 Pakisaji untuk Pesta Miras 2 bulan lalu,2026-04-29
30,https://malangtimes.com/search?keyword=kabupaten+malang,"Polres Malang Selidiki Kasus Dugaan Penipuan Polisi Gadungan, Sasar Pelajar hingga Gondol HP",https://malangtimes.com/baca/3331341699/20260412/073600/polres-malang-selidiki-kasus-dugaan-penipuan-polisi-gadungan-sasar-pelajar-hingga-gondol-hp,2026-04-29,2 bulan lalu,"Polres Malang Selidiki Kasus Dugaan Penipuan Polisi Gadungan, Sasar Pelajar hingga Gondol HP 2 bulan lalu",2026-04-29
30,https://malangtimes.com/search?keyword=kabupaten+malang,"Tingkat Skrining Kanker Serviks Masih Rendah, Hanya Terealisasi 5 Persen dari 700 Ribu Sasaran",https://malangtimes.com/baca/3331341684/20260412/043700/tingkat-skrining-kanker-serviks-masih-rendah-hanya-terealisasi-5-persen-dari-700-ribu-sasaran,2026-04-29,2 bulan lalu,"Tingkat Skrining Kanker Serviks Masih Rendah, Hanya Terealisasi 5 Persen dari 700 Ribu Sasaran 2 bulan lalu",2026-04-29
30,https://malangtimes.com/search?keyword=kabupaten+malang,"Pemkab Malang Telah Laksanakan WFO-WFH Perdana, Sementara Diikuti 500 ASN",https://malangtimes.com/baca/3331341664/20260411/085700/pemkab-malang-telah-laksanakan-wfo-wfh-perdana-sementara-diikuti-500-asn,2026-04-29,2 bulan lalu,"Pemkab Malang Telah Laksanakan WFO-WFH Perdana, Sementara Diikuti 500 ASN 2 bulan lalu",2026-04-29
31,https://malangtimes.com/search?keyword=kabupaten+malang,Wabup Lathifah Teguhkan Komitmen Guru SD Swasta Kabupaten Malang Sebagai Penuntun Arah,https://malangtimes.com/baca/3331341659/20260411/072200/wabup-lathifah-teguhkan-komitmen-guru-sd-swasta-kabupaten-malang-sebagai-penuntun-arah,2026-04-29,2 bulan lalu,Wabup Lathifah Teguhkan Komitmen Guru SD Swasta Kabupaten Malang Sebagai Penuntun Arah 2 bulan lalu,2026-04-29
31,https://malangtimes.com/search?keyword=kabupaten+malang,Sekda Budiar Minta GMNI Malang Tetap Kritis tapi Solutif dan Mampu Berkolaborasi,https://malangtimes.com/baca/3331341647/20260411/043700/sekda-budiar-minta-gmni-malang-tetap-kritis-tapi-solutif-dan-mampu-berkolaborasi,2026-04-29,2 bulan lalu,Sekda Budiar Minta GMNI Malang Tetap Kritis tapi Solutif dan Mampu Berkolaborasi 2 bulan lalu,2026-04-29
31,https://malangtimes.com/search?keyword=kabupaten+malang,Komplotan Pencuri Uang Amal Siswa di SMPN 1 Pakisaji Diringkus Polisi,https://malangtimes.com/baca/3331341629/20260411/114000/komplotan-pencuri-uang-amal-siswa-di-smpn-1-pakisaji-diringkus-polisi,2026-04-29,2 bulan lalu,Komplotan Pencuri Uang Amal Siswa di SMPN 1 Pakisaji Diringkus Polisi 2 bulan lalu,2026-04-29
31,https://malangtimes.com/search?keyword=kabupaten+malang,"Manfaatkan Platform Digital, Pendapatan Pedagang Rengginang Khas Sambigede Malang Melonjak Drastis",https://malangtimes.com/baca/3331341620/20260411/080000/manfaatkan-platform-digital-pendapatan-pedagang-rengginang-khas-sambigede-malang-melonjak-drastis,2026-04-29,2 bulan lalu,"Manfaatkan Platform Digital, Pendapatan Pedagang Rengginang Khas Sambigede Malang Melonjak Drastis 2 bulan lalu",2026-04-29
31,https://malangtimes.com/search?keyword=kabupaten+malang,"Rekomendasi Clear, Pelantikan Tiga Kepala Dinas dan Para Pejabat Eselon III Menunggu Kepastian Jadwal Bupati Sanusi",https://malangtimes.com/baca/3331341611/20260410/084900/rekomendasi-clear-pelantikan-tiga-kepala-dinas-dan-para-pejabat-eselon-iii-menunggu-kepastian-jadwal-bupati-sanusi,2026-04-29,2 bulan lalu,"Rekomendasi Clear, Pelantikan Tiga Kepala Dinas dan Para Pejabat Eselon III Menunggu Kepastian Jadwal Bupati Sanusi 2 bulan lalu",2026-04-29
31,https://malangtimes.com/search?keyword=kabupaten+malang,DPUBM Kabupaten Malang Tingkatkan Kualitas Pegawai: 9 Orang PPK Berlisensi Tipe B,https://malangtimes.com/baca/3331341608/20260410/081800/dpubm-kabupaten-malang-tingkatkan-kualitas-pegawai-9-orang-ppk-berlisensi-tipe-b,2026-04-29,2 bulan lalu,DPUBM Kabupaten Malang Tingkatkan Kualitas Pegawai: 9 Orang PPK Berlisensi Tipe B 2 bulan lalu,2026-04-29
31,https://malangtimes.com/search?keyword=kabupaten+malang,"Gagal Menanjak Akibat Patah As, Truk Pasir Mundur Hantam Pemotor di Kasembon, Ayah Tewas dan Balita Terluka",https://malangtimes.com/baca/3331341604/20260410/073100/gagal-menanjak-akibat-patah-as-truk-pasir-mundur-hantam-pemotor-di-kasembon-ayah-tewas-dan-balita-terluka,2026-04-29,2 bulan lalu,"Gagal Menanjak Akibat Patah As, Truk Pasir Mundur Hantam Pemotor di Kasembon, Ayah Tewas dan Balita Terluka 2 bulan lalu",2026-04-29
32,https://malangtimes.com/search?keyword=kabupaten+malang,Pembangunan Jalan Gondanglegi-Balekambang Diproyeksi Tembus ke Blitar,https://malangtimes.com/baca/3331341568/20260410/122800/pembangunan-jalan-gondanglegi-balekambang-diproyeksi-tembus-ke-blitar,2026-04-29,2 bulan lalu,Pembangunan Jalan Gondanglegi-Balekambang Diproyeksi Tembus ke Blitar 2 bulan lalu,2026-04-29
32,https://malangtimes.com/search?keyword=kabupaten+malang,"Polisi Kantongi Identitas Komplotan Pencuri di SMPN 1 Pakisaji, Gondol Uang Amal Siswa hingga HP",https://malangtimes.com/baca/3331341550/20260409/080100/polisi-kantongi-identitas-komplotan-pencuri-di-smpn-1-pakisaji-gondol-uang-amal-siswa-hingga-hp,2026-04-29,2 bulan lalu,"Polisi Kantongi Identitas Komplotan Pencuri di SMPN 1 Pakisaji, Gondol Uang Amal Siswa hingga HP 2 bulan lalu",2026-04-29
32,https://malangtimes.com/search?keyword=kabupaten+malang,"Rawan Tanah Ambles di Kabupaten Malang: Sejumlah Rumah Rusak, Kerugian Capai Puluhan Juta",https://malangtimes.com/baca/3331341539/20260409/064900/rawan-tanah-ambles-di-kabupaten-malang-sejumlah-rumah-rusak-kerugian-capai-puluhan-juta,2026-04-29,2 bulan lalu,"Rawan Tanah Ambles di Kabupaten Malang: Sejumlah Rumah Rusak, Kerugian Capai Puluhan Juta 2 bulan lalu",2026-04-29
32,https://malangtimes.com/search?keyword=kabupaten+malang,"Sekitar 400 Jiwa di Kabupaten Malang Positif Kanker Serviks: 50 Persen Meninggal, Rentang Usia 30-69 Tahun",https://malangtimes.com/baca/3331341522/20260409/050200/sekitar-400-jiwa-di-kabupaten-malang-positif-kanker-serviks-50-persen-meninggal-rentang-usia-30-69-tahun,2026-04-29,2 bulan lalu,"Sekitar 400 Jiwa di Kabupaten Malang Positif Kanker Serviks: 50 Persen Meninggal, Rentang Usia 30-69 Tahun 2 bulan lalu",2026-04-29
32,https://malangtimes.com/search?keyword=kabupaten+malang,"Baru Diaktifkan, Palang Batas Tinggi Kendaraan di Bendungan Lahor Rusak Diduga Ditabrak",https://malangtimes.com/baca/3331341479/20260408/085200/baru-diaktifkan-palang-batas-tinggi-kendaraan-di-bendungan-lahor-rusak-diduga-ditabrak,2026-04-29,2 bulan lalu,"Baru Diaktifkan, Palang Batas Tinggi Kendaraan di Bendungan Lahor Rusak Diduga Ditabrak 2 bulan lalu",2026-04-29
32,https://malangtimes.com/search?keyword=kabupaten+malang,"Wabup Lathifah Panen Padi Hayati, Dukung Pertanian Berkelanjutan di Kabupaten Malang",https://malangtimes.com/baca/3331341474/20260408/082700/wabup-lathifah-panen-padi-hayati-dukung-pertanian-berkelanjutan-di-kabupaten-malang,2026-04-29,2 bulan lalu,"Wabup Lathifah Panen Padi Hayati, Dukung Pertanian Berkelanjutan di Kabupaten Malang 2 bulan lalu",2026-04-29
32,https://malangtimes.com/search?keyword=kabupaten+malang,"Pelaku Pembobol Rumah di Poncokusumo Diringkus Polisi, Beraksi Saat Salat Idul Fitri",https://malangtimes.com/baca/3331341473/20260408/082000/pelaku-pembobol-rumah-di-poncokusumo-diringkus-polisi-beraksi-saat-salat-idul-fitri,2026-04-29,2 bulan lalu,"Pelaku Pembobol Rumah di Poncokusumo Diringkus Polisi, Beraksi Saat Salat Idul Fitri 2 bulan lalu",2026-04-29
33,https://malangtimes.com/search?keyword=kabupaten+malang,Penanganan Longsor Tutup Jalan pada 3 Titik di Wagir Sempat Dihentikan Lantaran Terkendala Cuaca,https://malangtimes.com/baca/3331341467/20260408/072300/penanganan-longsor-tutup-jalan-pada-3-titik-di-wagir-sempat-dihentikan-lantaran-terkendala-cuaca,2026-04-29,2 bulan lalu,Penanganan Longsor Tutup Jalan pada 3 Titik di Wagir Sempat Dihentikan Lantaran Terkendala Cuaca 2 bulan lalu,2026-04-29
33,https://malangtimes.com/search?keyword=kabupaten+malang,"Dinas Cipta Karya Kabupaten Malang Lakukan Verifikasi Lahan Sawah, Batas Akhir Laporan Sampai 15 Mei",https://malangtimes.com/baca/3331341456/20260408/053200/dinas-cipta-karya-kabupaten-malang-lakukan-verifikasi-lahan-sawah-batas-akhir-laporan-sampai-15-mei,2026-04-29,2 bulan lalu,"Dinas Cipta Karya Kabupaten Malang Lakukan Verifikasi Lahan Sawah, Batas Akhir Laporan Sampai 15 Mei 2 bulan lalu",2026-04-29
33,https://malangtimes.com/search?keyword=kabupaten+malang,"20 Rumah Warga Poncokusumo Rusak Diterjang Hujan Angin, Kerugian Capai Puluhan Juta",https://malangtimes.com/baca/3331341444/20260408/041600/20-rumah-warga-poncokusumo-rusak-diterjang-hujan-angin-kerugian-capai-puluhan-juta,2026-04-29,2 bulan lalu,"20 Rumah Warga Poncokusumo Rusak Diterjang Hujan Angin, Kerugian Capai Puluhan Juta 2 bulan lalu",2026-04-29
